25200.081286673925, 126, 1.0
25200.298567481612, 83, 1.0
25201.03908002633, 188, -1.0
25202.395475409296, 141, 1.0
25202.44112723714, 103, 1.0
25203.681363168278, 161, 1.0
25204.760291558334, 40, -1.0
25205.110805573848, 64, -1.0
25206.335844860543, 179, 1.0
25206.36233580198, 40, -1.0
25207.008073480876, 33, 1.0
25207.829125878852, 108, -1.0
25208.661918898044, 150, -1.0
25209.567430594, 103, -1.0
25209.58780877673, 65, -1.0
25209.792728426215, 162, 1.0
25209.976483454626, 123, -1.0
25210.300561888354, 164, 1.0
25210.5597361735, 71, 1.0
25211.23874530439, 97, -1.0
25211.450684542357, 82, -1.0
25212.3239977462, 40, 1.0
25212.62402721931, 68, -1.0
25212.62511738269, 71, 1.0
25213.167855489486, 59, -1.0
25213.295127283523, 87, 1.0
25213.381172518377, 142, 1.0
25214.045555904213, 75, -1.0
25214.974332050097, 40, -1.0
25216.416417573913, 91, -1.0
25217.59158509366, 165, -1.0
25219.225354207545, 120, 1.0
25219.444428509014, 102, 1.0
25219.79818418959, 31, 1.0
25219.89793958817, 126, 1.0
25220.652889981044, 56, 1.0
25221.051714328598, 65, 1.0
25222.11137226835, 164, 1.0
25222.841387003475, 119, -1.0
25222.851759234232, 58, 1.0
25223.896233269857, 210, -1.0
25225.84463655402, 148, -1.0
25226.722220337, 103, 1.0
25227.4952294251, 141, 1.0
25227.72139936382, 108, -1.0
25227.967426779574, 82, -1.0
25228.142986670693, 40, 1.0
25228.84103715771, 158, -1.0
25229.843886122904, 154, 1.0
25231.24896463136, 113, -1.0
25231.782329234422, 160, -1.0
25232.680913208435, 52, -1.0
25232.99061819405, 160, -1.0
25233.35678220773, 163, 1.0
25233.503878290365, 28, -1.0
25233.67016501273, 64, -1.0
25235.01329693325, 153, 1.0
25235.88023374193, 173, -1.0
25236.59077204898, 126, 1.0
25237.47796190484, 88, -1.0
25238.333000749113, 81, 1.0
25238.48795685429, 137, -1.0
25241.189074019665, 35, 1.0
25241.93297724858, 167, -1.0
25242.026673110897, 73, -1.0
25242.419068693896, 43, -1.0
25243.474360230728, 28, -1.0
25244.46772524421, 83, -1.0
25244.87791683152, 72, 1.0
25245.2501654598, 103, 1.0
25246.865345419308, 235, 1.0
25246.910429828695, 67, 1.0
25248.074475066493, 68, -1.0
25248.827745445928, 84, 1.0
25250.25233488755, 75, 1.0
25250.328789961262, 64, -1.0
25250.908237777734, 50, -1.0
25251.08946816951, 80, -1.0
25251.18204523023, 101, 1.0
25251.726937821102, 40, 1.0
25252.23692295959, 75, -1.0
25253.578784159025, 99, -1.0
25254.54038212391, 164, -1.0
25255.92082649622, 103, 1.0
25256.446395195602, 112, -1.0
25256.663197538528, 150, -1.0
25257.97215069671, 45, 1.0
25258.131722309834, 114, 1.0
25258.762381207893, 96, -1.0
25259.299512498586, 68, -1.0
25259.638364142196, 163, -1.0
25260.100681293563, 210, 1.0
25262.470163735925, 40, 1.0
25262.481093929873, 88, -1.0
25262.7229947305, 150, -1.0
25262.7604849085, 91, -1.0
25263.247530270975, 113, 1.0
25263.527072851353, 101, -1.0
25264.13167405176, 40, 1.0
25264.576985762003, 119, -1.0
25264.710957183113, 28, -1.0
25265.384447216904, 114, -1.0
25266.619502807087, 69, -1.0
25267.611813218628, 105, -1.0
25268.099545812795, 110, -1.0
25268.808993134662, 233, 1.0
25270.077680140494, 68, -1.0
25272.38401370192, 114, -1.0
25272.38464517714, 105, -1.0
25272.45528553741, 108, -1.0
25272.99179038939, 233, 1.0
25273.767308755414, 82, -1.0
25275.612061139083, 60, -1.0
25275.678685418894, 116, 1.0
25275.79658237808, 149, -1.0
25275.80286520561, 154, 1.0
25277.04797637464, 169, 1.0
25277.095305815492, 64, -1.0
25277.146900827465, 233, 1.0
25280.693685585957, 45, -1.0
25280.788544365703, 233, 1.0
25281.796101553184, 106, -1.0
25281.96420684561, 123, 1.0
25282.990645132937, 71, 1.0
25283.570451959422, 71, -1.0
25284.107002654837, 164, -1.0
25284.400573118928, 126, 1.0
25288.620150875548, 61, -1.0
25288.737311448887, 40, 1.0
25289.421249058814, 82, -1.0
25289.59831320726, 233, 1.0
25292.14978239691, 152, 1.0
25292.45714808256, 50, -1.0
25293.639331793944, 120, -1.0
25293.836734402543, 96, 1.0
25296.081148882036, 139, 1.0
25296.45500845703, 222, -1.0
25296.857443157438, 72, 1.0
25297.770483467317, 108, -1.0
25298.122536455783, 193, -1.0
25298.48189245211, 222, -1.0
25299.238063295998, 105, -1.0
25300.1129516039, 35, -1.0
25300.514372716243, 87, -1.0
25301.189923050348, 67, -1.0
25302.040438588807, 80, 1.0
25303.371430843184, 167, -1.0
25304.093830090867, 82, -1.0
25304.830435662225, 167, -1.0
25305.052296907415, 154, 1.0
25306.042682200386, 103, 1.0
25306.673889571288, 53, -1.0
25306.710463953907, 105, 1.0
25307.39069290001, 40, 1.0
25308.198448950356, 108, -1.0
25308.99124499177, 82, -1.0
25309.30518105218, 167, -1.0
25309.412200883748, 55, -1.0
25309.652553210162, 101, 1.0
25309.80190736221, 174, -1.0
25310.681673588973, 126, 1.0
25310.88176042602, 148, -1.0
25311.073621758325, 87, -1.0
25311.63084602764, 161, -1.0
25311.655810415625, 228, 1.0
25313.75898100331, 35, 1.0
25314.23244773131, 119, 1.0
25314.92802039218, 99, 1.0
25314.938240387524, 48, 1.0
25315.368625319214, 84, -1.0
25315.59743148289, 82, -1.0
25315.876784306325, 233, 1.0
25317.860620379586, 69, 1.0
25319.27751657837, 105, 1.0
25319.80227540236, 123, -1.0
25320.380670458497, 137, -1.0
25321.1942003232, 35, 1.0
25321.467973783925, 84, -1.0
25321.781669061314, 164, -1.0
25322.461001173648, 235, 1.0
25323.864310716584, 222, -1.0
25324.263703376713, 141, 1.0
25324.297617091896, 75, 1.0
25324.32527747123, 69, 1.0
25324.627762581422, 82, -1.0
25324.923661875884, 165, -1.0
25325.021064791916, 129, -1.0
25325.785310407995, 105, -1.0
25325.902294757623, 85, 1.0
25326.84461758189, 52, 1.0
25326.85315162286, 43, 1.0
25328.541888414165, 126, 1.0
25329.491281458137, 72, 1.0
25330.241385669528, 126, -1.0
25330.820377293578, 62, 1.0
25331.127194517325, 149, -1.0
25331.49444652226, 124, 1.0
25331.518408683984, 105, -1.0
25332.0645393093, 28, 1.0
25332.256485114336, 142, 1.0
25332.98437922246, 30, -1.0
25334.276018185003, 148, -1.0
25335.567924897143, 81, -1.0
25335.897978641795, 70, 1.0
25337.668056780367, 33, 1.0
25338.031604430256, 100, -1.0
25340.874046650933, 84, -1.0
25341.31130922991, 167, -1.0
25341.551233061873, 84, 1.0
25341.892430492175, 60, -1.0
25342.00880661839, 50, -1.0
25342.02475730618, 123, -1.0
25342.40371375846, 152, -1.0
25342.651616435294, 29, -1.0
25342.733414568418, 149, -1.0
25342.81202243436, 71, -1.0
25343.62416198968, 142, 1.0
25344.77440133634, 56, -1.0
25344.903357230203, 89, 1.0
25344.95677638432, 82, -1.0
25345.2234723545, 129, -1.0
25346.51094864079, 83, -1.0
25347.109134662427, 235, 1.0
25350.95373607227, 149, -1.0
